transaction_id,user_id,age,age_group,gender,daily_screen_time_hours,screen_time_band,social_media_hours,gaming_hours,work_study_hours,sleep_hours,low_sleep_flag,notifications_per_day,app_opens_per_day,weekend_screen_time,weekend_to_daily_screen_time_ratio,stress_level,academic_work_impact,addiction_level_display,addicted_label,addiction_status,usage_component_total_hours,component_sum_exceeds_daily_screen_time,day_load_hours,day_load_exceeds_24_hours
TXN00143,U00143,34,28-35,Male,7.12,6-8h,1.82,2.33,0.77,5.77,True,172,135,8.33,1.1699,Low,Yes,Moderate,1,1 - Addicted label,4.92,False,13.66,False
TXN00144,U00144,26,23-27,Other,9.55,8-10h,4.7,1.46,2.7,7.07,False,69,107,11.43,1.1969,Low,No,Severe,1,1 - Addicted label,8.86,False,19.32,False
TXN00145,U00145,26,23-27,Other,10.43,10h+,3.93,2.44,1.21,4.94,True,115,101,12.32,1.1812,Medium,Yes,Moderate,1,1 - Addicted label,7.58,False,16.580000000000002,False
TXN00146,U00146,34,28-35,Other,6.61,6-8h,0.72,0.16,4.42,8.12,False,152,131,7.48,1.1316,High,Yes,Moderate,1,1 - Addicted label,5.3,False,19.15,False
TXN00147,U00147,28,28-35,Male,4.46,Up to 6h,5.95,2.96,2.15,6.01,True,232,145,6.29,1.4103,High,No,Severe,1,1 - Addicted label,11.06,True,12.62,False
TXN00148,U00148,29,28-35,Other,5.98,Up to 6h,1.1,1.67,2.19,8.54,False,243,176,6.55,1.0953,Medium,No,None,0,0 - Not addicted label,4.96,False,16.71,False
TXN00149,U00149,19,18-22,Male,8.25,8-10h,1.44,2.52,3.91,8.29,False,57,77,8.83,1.0703,High,Yes,Moderate,1,1 - Addicted label,7.87,False,20.45,False
TXN00150,U00150,32,28-35,Other,5.82,Up to 6h,1.33,2.76,2.76,7.99,False,140,30,8.08,1.3883,High,Yes,Mild,0,0 - Not addicted label,6.85,True,16.57,False
TXN00151,U00151,33,28-35,Male,7.73,6-8h,2.23,0.69,5.52,6.04,True,110,179,10.24,1.3247,Medium,No,Mild,0,0 - Not addicted label,8.44,True,19.29,False
TXN00152,U00152,26,23-27,Male,8.02,8-10h,1.74,3.89,2.14,5.8,True,73,140,9.31,1.1608,Medium,No,Severe,1,1 - Addicted label,7.77,False,15.96,False
TXN00153,U00153,35,28-35,Female,6.42,6-8h,5.89,3.27,5.75,8.12,False,94,25,7.64,1.19,High,Yes,Severe,1,1 - Addicted label,14.91,True,20.29,False
TXN00154,U00154,26,23-27,Male,9.73,8-10h,1.68,3.31,1.99,7.03,False,89,50,10.5,1.0791,High,Yes,Moderate,1,1 - Addicted label,6.98,False,18.75,False
TXN00155,U00155,34,28-35,Other,5.03,Up to 6h,1.78,0.4,2.32,6.63,True,194,50,5.54,1.1014,High,Yes,Mild,0,0 - Not addicted label,4.5,False,13.98,False
TXN00156,U00156,33,28-35,Female,7.3,6-8h,1.6,3.86,2.27,7.41,False,216,37,9.43,1.2918,Low,Yes,Mild,0,0 - Not addicted label,7.73,True,16.98,False
TXN00157,U00157,23,23-27,Female,11.41,10h+,0.7,3.34,4.83,5.34,True,211,89,14.1,1.2358,Low,No,Moderate,1,1 - Addicted label,8.870000000000001,False,21.58,False
TXN00158,U00158,27,23-27,Other,7.09,6-8h,4.03,2.1,5.39,5.1,True,149,134,8.27,1.1664,Low,No,Moderate,1,1 - Addicted label,11.52,True,17.58,False
TXN00159,U00159,32,28-35,Other,8.83,8-10h,4.45,0.06,2.35,5.83,True,192,64,9.77,1.1065,High,No,Severe,1,1 - Addicted label,6.859999999999999,False,17.01,False
TXN00160,U00160,28,28-35,Female,3.78,Up to 6h,4.18,0.74,1.27,5.96,True,83,16,4.93,1.3042,Low,No,Severe,1,1 - Addicted label,6.1899999999999995,True,11.01,False
TXN00161,U00161,27,23-27,Other,8.24,8-10h,3.65,1.05,2.48,5.56,True,190,45,9.9,1.2015,Low,No,Severe,1,1 - Addicted label,7.18,False,16.28,False
TXN00162,U00162,21,18-22,Other,8.75,8-10h,5.67,1.47,1.71,8.81,False,142,54,10.39,1.1874,High,No,Severe,1,1 - Addicted label,8.85,True,19.270000000000003,False
TXN00163,U00163,35,28-35,Male,11.22,10h+,4.67,3.21,5.04,7.93,False,194,167,13.9,1.2389,Low,No,Severe,1,1 - Addicted label,12.92,True,24.189999999999998,True
TXN00164,U00164,21,18-22,Male,3.56,Up to 6h,3.51,2.02,3.65,5.17,True,103,148,5.16,1.4494,High,Yes,Mild,0,0 - Not addicted label,9.18,True,12.38,False
TXN00165,U00165,34,28-35,Female,7.01,6-8h,0.81,0.53,2.78,7.04,False,163,133,9.19,1.311,Medium,Yes,Moderate,1,1 - Addicted label,4.12,False,16.830000000000002,False
TXN00166,U00166,18,18-22,Female,9.71,8-10h,3.68,0.18,2.39,4.79,True,35,32,12.68,1.3059,Medium,Yes,Severe,1,1 - Addicted label,6.25,False,16.89,False
TXN00167,U00167,23,23-27,Other,9.92,8-10h,4.71,3.91,4.05,6.39,True,248,112,11.54,1.1633,Medium,No,Moderate,1,1 - Addicted label,12.670000000000002,True,20.36,False
TXN00168,U00168,35,28-35,Other,4.2,Up to 6h,5.23,0.47,5.96,6.27,True,52,72,6.79,1.6167,Low,No,Severe,1,1 - Addicted label,11.66,True,16.43,False
TXN00169,U00169,35,28-35,Male,6.82,6-8h,2.59,0.92,3.03,5.2,True,68,43,7.4,1.085,High,No,Mild,0,0 - Not addicted label,6.539999999999999,False,15.049999999999999,False
TXN00170,U00170,24,23-27,Male,3.61,Up to 6h,3.77,1.79,4.2,8.42,False,82,26,5.12,1.4183,Low,Yes,None,0,0 - Not addicted label,9.760000000000002,True,16.23,False
TXN00171,U00171,34,28-35,Female,11.94,10h+,1.79,3.67,3.67,7.1,False,217,97,13.03,1.0913,Low,Yes,Severe,1,1 - Addicted label,9.129999999999999,False,22.71,False
TXN00172,U00172,26,23-27,Other,3.55,Up to 6h,5.72,3.52,5.51,7.32,False,129,157,5.29,1.4901,Medium,No,Severe,1,1 - Addicted label,14.75,True,16.380000000000003,False
TXN00173,U00173,31,28-35,Other,6.67,6-8h,2.15,0.74,3.46,5.58,True,77,91,9.31,1.3958,Low,No,Mild,0,0 - Not addicted label,6.35,False,15.71,False
TXN00174,U00174,31,28-35,Male,11.71,10h+,3.57,0.54,1.84,5.42,True,185,35,14.52,1.24,Medium,Yes,Moderate,1,1 - Addicted label,5.949999999999999,False,18.970000000000002,False
TXN00175,U00175,26,23-27,Male,6.39,6-8h,3.83,0.16,0.9,8.12,False,170,158,7.43,1.1628,Low,No,Moderate,1,1 - Addicted label,4.890000000000001,False,15.409999999999998,False
TXN00176,U00176,24,23-27,Female,11.43,10h+,5.79,0.47,6.0,6.66,True,82,169,13.69,1.1977,Medium,Yes,Severe,1,1 - Addicted label,12.26,True,24.09,True
TXN00177,U00177,30,28-35,Male,7.2,6-8h,4.07,1.23,2.48,8.47,False,139,40,9.71,1.3486,High,No,Severe,1,1 - Addicted label,7.780000000000001,True,18.150000000000002,False
TXN00178,U00178,29,28-35,Male,5.82,Up to 6h,0.75,3.46,4.58,4.57,True,161,164,7.77,1.3351,Medium,No,None,0,0 - Not addicted label,8.79,True,14.97,False
TXN00179,U00179,28,28-35,Male,5.07,Up to 6h,3.63,0.98,3.53,8.75,False,106,80,7.48,1.4753,Medium,No,Mild,0,0 - Not addicted label,8.139999999999999,True,17.35,False
TXN00180,U00180,29,28-35,Female,4.52,Up to 6h,4.46,1.95,5.54,6.94,True,184,30,6.33,1.4004,Low,Yes,Moderate,1,1 - Addicted label,11.95,True,17.0,False
TXN00181,U00181,22,18-22,Male,10.58,10h+,1.77,2.83,0.55,6.78,True,115,30,12.62,1.1928,High,No,Severe,1,1 - Addicted label,5.1499999999999995,False,17.91,False
TXN00182,U00182,18,18-22,Male,7.79,6-8h,2.76,0.07,4.47,6.91,True,93,19,9.55,1.2259,High,No,Mild,0,0 - Not addicted label,7.299999999999999,False,19.169999999999998,False
TXN00183,U00183,21,18-22,Other,7.72,6-8h,1.83,2.48,1.89,6.09,True,223,116,8.42,1.0907,Medium,No,Mild,0,0 - Not addicted label,6.2,False,15.7,False
TXN00184,U00184,25,23-27,Other,5.7,Up to 6h,5.05,0.32,5.95,7.42,False,28,38,7.21,1.2649,Medium,No,Moderate,1,1 - Addicted label,11.32,True,19.07,False
TXN00185,U00185,18,18-22,Other,9.33,8-10h,0.95,3.38,4.05,5.99,True,239,39,12.07,1.2937,Low,Yes,Moderate,1,1 - Addicted label,8.379999999999999,False,19.37,False
TXN00186,U00186,33,28-35,Other,5.44,Up to 6h,5.58,2.74,2.04,6.94,True,188,23,6.39,1.1746,Medium,Yes,Moderate,1,1 - Addicted label,10.36,True,14.420000000000002,False
TXN00187,U00187,22,18-22,Other,9.77,8-10h,4.42,1.59,0.92,5.23,True,81,160,12.36,1.2651,Medium,No,Severe,1,1 - Addicted label,6.93,False,15.92,False
TXN00188,U00188,22,18-22,Female,10.11,10h+,4.29,0.31,4.6,6.06,True,45,126,11.19,1.1068,Low,No,Severe,1,1 - Addicted label,9.2,False,20.769999999999996,False
TXN00189,U00189,18,18-22,Other,8.71,8-10h,4.81,1.8,1.75,6.99,True,116,125,9.67,1.1102,High,No,Moderate,1,1 - Addicted label,8.36,False,17.450000000000003,False
TXN00190,U00190,27,23-27,Male,10.18,10h+,4.42,0.33,1.35,7.7,False,182,54,12.53,1.2308,Medium,No,Moderate,1,1 - Addicted label,6.1,False,19.23,False
TXN00191,U00191,18,18-22,Male,11.49,10h+,2.95,3.05,1.06,4.89,True,130,129,13.38,1.1645,High,No,Moderate,1,1 - Addicted label,7.0600000000000005,False,17.439999999999998,False
TXN00192,U00192,20,18-22,Other,6.19,6-8h,1.01,2.39,2.28,6.23,True,94,120,7.66,1.2375,Low,Yes,Mild,0,0 - Not addicted label,5.68,False,14.700000000000001,False
TXN00193,U00193,30,28-35,Male,4.53,Up to 6h,1.98,1.07,1.3,5.25,True,90,122,5.78,1.2759,Low,No,Mild,0,0 - Not addicted label,4.35,False,11.080000000000002,False
TXN00194,U00194,33,28-35,Female,8.34,8-10h,1.58,0.43,2.18,8.77,False,105,173,9.79,1.1739,Medium,No,Severe,1,1 - Addicted label,4.19,False,19.29,False
TXN00195,U00195,22,18-22,Female,5.7,Up to 6h,3.82,2.78,3.13,5.3,True,121,96,6.93,1.2158,High,No,None,0,0 - Not addicted label,9.73,True,14.129999999999999,False
TXN00196,U00196,30,28-35,Other,5.52,Up to 6h,4.82,1.46,5.63,5.4,True,159,61,7.72,1.3986,High,Yes,Severe,1,1 - Addicted label,11.91,True,16.55,False
TXN00197,U00197,24,23-27,Other,6.95,6-8h,2.1,2.77,5.0,8.08,False,124,142,7.8,1.1223,Medium,Yes,Moderate,1,1 - Addicted label,9.870000000000001,True,20.03,False
TXN00198,U00198,22,18-22,Female,9.44,8-10h,4.84,0.3,5.95,6.66,True,122,151,11.21,1.1875,High,No,Moderate,1,1 - Addicted label,11.09,True,22.05,False
TXN00199,U00199,35,28-35,Female,8.34,8-10h,5.53,0.44,1.87,7.49,False,62,180,10.37,1.2434,High,No,Severe,1,1 - Addicted label,7.840000000000001,False,17.7,False
TXN00200,U00200,21,18-22,Female,3.09,Up to 6h,1.92,2.04,3.35,7.11,False,167,71,4.7,1.521,Medium,No,None,0,0 - Not addicted label,7.3100000000000005,True,13.549999999999999,False
TXN00201,U00201,18,18-22,Other,7.34,6-8h,2.12,3.68,0.97,8.24,False,206,51,8.71,1.1866,Medium,No,Mild,0,0 - Not addicted label,6.7700000000000005,False,16.55,False
TXN00202,U00202,33,28-35,Other,6.13,6-8h,1.04,2.89,2.99,4.8,True,31,44,6.69,1.0914,Medium,Yes,Mild,0,0 - Not addicted label,6.92,True,13.92,False
TXN00203,U00203,25,23-27,Male,7.64,6-8h,3.54,1.32,2.85,6.58,True,224,118,9.71,1.2709,Low,No,Moderate,1,1 - Addicted label,7.710000000000001,True,17.07,False
TXN00204,U00204,24,23-27,Female,7.05,6-8h,2.86,0.02,1.68,5.75,True,200,31,8.99,1.2752,High,Yes,Moderate,1,1 - Addicted label,4.56,False,14.48,False
TXN00205,U00205,24,23-27,Female,7.12,6-8h,1.94,3.45,3.4,7.38,False,172,114,9.15,1.2851,High,Yes,Moderate,1,1 - Addicted label,8.790000000000001,True,17.9,False
TXN00206,U00206,32,28-35,Male,8.56,8-10h,4.98,2.82,2.14,7.27,False,41,49,9.84,1.1495,Low,No,Moderate,1,1 - Addicted label,9.940000000000001,True,17.97,False
TXN00207,U00207,29,28-35,Female,9.24,8-10h,3.31,1.67,1.26,6.23,True,67,139,11.33,1.2262,High,Yes,Moderate,1,1 - Addicted label,6.24,False,16.73,False
TXN00208,U00208,27,23-27,Other,4.26,Up to 6h,2.23,1.8,0.79,6.12,True,22,139,5.1,1.1972,Medium,No,Mild,0,0 - Not addicted label,4.82,True,11.169999999999998,False
TXN00209,U00209,33,28-35,Male,6.74,6-8h,5.12,1.95,0.95,4.64,True,214,71,7.97,1.1825,Medium,Yes,Severe,1,1 - Addicted label,8.02,True,12.329999999999998,False
TXN00210,U00210,32,28-35,Other,8.09,8-10h,4.75,1.98,3.31,7.08,False,88,154,10.65,1.3164,Medium,Yes,Severe,1,1 - Addicted label,10.040000000000001,True,18.48,False
TXN00211,U00211,24,23-27,Male,11.91,10h+,1.06,3.32,4.63,5.84,True,28,130,13.07,1.0974,Low,No,Moderate,1,1 - Addicted label,9.01,False,22.38,False
TXN00212,U00212,24,23-27,Other,10.3,10h+,3.73,1.4,4.41,7.35,False,62,172,11.15,1.0825,Low,Yes,Moderate,1,1 - Addicted label,9.54,False,22.06,False
TXN00213,U00213,29,28-35,Female,7.79,6-8h,3.78,0.67,5.88,5.82,True,166,83,10.67,1.3697,High,Yes,Mild,0,0 - Not addicted label,10.33,True,19.49,False
TXN00214,U00214,19,18-22,Male,11.93,10h+,5.27,0.51,5.26,5.62,True,202,97,14.5,1.2154,High,No,Severe,1,1 - Addicted label,11.04,False,22.810000000000002,False
TXN00215,U00215,26,23-27,Female,8.65,8-10h,2.56,0.3,4.87,7.96,False,123,146,11.02,1.274,High,No,Severe,1,1 - Addicted label,7.73,False,21.48,False
TXN00216,U00216,28,28-35,Female,8.24,8-10h,5.28,3.39,1.01,8.87,False,182,106,10.87,1.3192,High,No,Moderate,1,1 - Addicted label,9.68,True,18.12,False
TXN00217,U00217,24,23-27,Male,7.45,6-8h,2.28,1.13,3.51,5.09,True,238,139,9.92,1.3315,High,Yes,Mild,0,0 - Not addicted label,6.92,False,16.049999999999997,False
TXN00218,U00218,32,28-35,Female,3.15,Up to 6h,5.61,0.63,3.01,8.96,False,129,66,6.14,1.9492,Low,No,Moderate,1,1 - Addicted label,9.25,True,15.120000000000001,False
TXN00219,U00219,20,18-22,Other,8.89,8-10h,1.88,1.49,5.47,5.24,True,121,175,10.15,1.1417,High,Yes,Severe,1,1 - Addicted label,8.84,False,19.6,False
TXN00220,U00220,20,18-22,Female,9.33,8-10h,0.51,1.91,1.23,5.52,True,194,128,9.85,1.0557,High,No,Moderate,1,1 - Addicted label,3.65,False,16.08,False
TXN00221,U00221,22,18-22,Other,7.3,6-8h,1.76,0.36,4.93,4.96,True,114,91,8.14,1.1151,Low,Yes,Mild,0,0 - Not addicted label,7.05,False,17.189999999999998,False
TXN00222,U00222,18,18-22,Male,8.49,8-10h,1.4,1.4,1.67,7.87,False,125,172,10.71,1.2615,Low,Yes,Moderate,1,1 - Addicted label,4.47,False,18.03,False
TXN00223,U00223,21,18-22,Other,8.31,8-10h,2.61,3.85,2.23,5.13,True,90,180,9.02,1.0854,High,No,Moderate,1,1 - Addicted label,8.69,True,15.670000000000002,False
TXN00224,U00224,27,23-27,Other,4.85,Up to 6h,3.84,0.75,2.65,7.41,False,220,76,6.59,1.3588,Low,Yes,Mild,0,0 - Not addicted label,7.24,True,14.91,False
TXN00225,U00225,20,18-22,Male,7.75,6-8h,5.88,3.95,5.64,5.09,True,240,160,9.3,1.2,High,Yes,Severe,1,1 - Addicted label,15.469999999999999,True,18.48,False
TXN00226,U00226,18,18-22,Other,8.29,8-10h,0.58,0.86,5.57,8.77,False,121,144,9.51,1.1472,High,No,Severe,1,1 - Addicted label,7.01,False,22.63,False
TXN00227,U00227,30,28-35,Other,3.74,Up to 6h,3.45,2.46,2.03,5.89,True,150,67,6.68,1.7861,Low,No,Mild,0,0 - Not addicted label,7.9399999999999995,True,11.659999999999998,False
TXN00228,U00228,20,18-22,Other,5.79,Up to 6h,2.91,3.81,1.81,5.6,True,131,44,7.42,1.2815,High,Yes,Mild,0,0 - Not addicted label,8.530000000000001,True,13.200000000000001,False
TXN00229,U00229,23,23-27,Female,4.07,Up to 6h,4.39,2.81,1.4,8.79,False,153,147,6.53,1.6044,High,No,Moderate,1,1 - Addicted label,8.6,True,14.26,False
TXN00230,U00230,22,18-22,Female,9.75,8-10h,5.3,2.93,1.15,8.55,False,105,124,10.93,1.121,Low,No,Moderate,1,1 - Addicted label,9.38,False,19.45,False
TXN00231,U00231,32,28-35,Other,7.6,6-8h,0.8,3.44,1.42,5.21,True,217,41,10.34,1.3605,High,Yes,Mild,0,0 - Not addicted label,5.66,False,14.229999999999999,False
TXN00232,U00232,34,28-35,Female,3.02,Up to 6h,5.22,0.05,0.75,6.14,True,58,60,5.85,1.9371,Low,No,Moderate,1,1 - Addicted label,6.02,True,9.91,False
TXN00233,U00233,25,23-27,Male,6.75,6-8h,4.46,1.09,0.93,6.18,True,148,28,7.7,1.1407,High,Yes,Severe,1,1 - Addicted label,6.4799999999999995,False,13.86,False
TXN00234,U00234,32,28-35,Female,10.79,10h+,4.75,1.24,0.98,6.56,True,114,66,12.02,1.114,Medium,Yes,Severe,1,1 - Addicted label,6.970000000000001,False,18.33,False
TXN00235,U00235,33,28-35,Other,11.98,10h+,4.77,2.93,3.51,8.08,False,58,16,14.81,1.2362,Low,Yes,Severe,1,1 - Addicted label,11.209999999999999,False,23.57,False
TXN00236,U00236,18,18-22,Male,11.56,10h+,0.51,2.63,5.17,7.77,False,46,67,13.38,1.1574,Low,No,Severe,1,1 - Addicted label,8.309999999999999,False,24.5,True
TXN00237,U00237,22,18-22,Other,9.4,8-10h,1.01,3.69,5.44,6.84,True,199,110,11.05,1.1755,High,Yes,Moderate,1,1 - Addicted label,10.14,True,21.680000000000003,False
TXN00238,U00238,22,18-22,Female,8.73,8-10h,2.67,2.37,0.84,7.48,False,53,75,9.96,1.1409,Medium,No,Severe,1,1 - Addicted label,5.88,False,17.05,False
TXN00239,U00239,32,28-35,Male,5.45,Up to 6h,0.91,0.81,4.79,7.13,False,59,42,6.36,1.167,Medium,No,Mild,0,0 - Not addicted label,6.51,True,17.37,False
TXN00240,U00240,35,28-35,Female,6.22,6-8h,4.74,1.81,3.05,8.34,False,43,55,8.74,1.4051,Medium,Yes,Moderate,1,1 - Addicted label,9.600000000000001,True,17.61,False
TXN00241,U00241,22,18-22,Male,3.82,Up to 6h,1.87,1.42,3.32,7.55,False,86,59,4.4,1.1518,Medium,No,None,0,0 - Not addicted label,6.609999999999999,True,14.69,False
TXN00242,U00242,32,28-35,Other,3.92,Up to 6h,4.87,0.49,0.84,8.01,False,76,48,4.92,1.2551,Medium,No,Moderate,1,1 - Addicted label,6.2,True,12.77,False
TXN00243,U00243,26,23-27,Female,11.26,10h+,0.91,3.99,1.59,7.41,False,227,47,11.99,1.0648,Medium,Yes,Moderate,1,1 - Addicted label,6.49,False,20.26,False
TXN00244,U00244,19,18-22,Female,4.51,Up to 6h,3.66,3.29,2.67,4.63,True,194,124,5.44,1.2062,Low,Yes,Mild,0,0 - Not addicted label,9.620000000000001,True,11.81,False
TXN00245,U00245,32,28-35,Male,10.95,10h+,0.69,2.48,1.85,5.83,True,125,155,12.65,1.1553,Low,No,Severe,1,1 - Addicted label,5.02,False,18.630000000000003,False
TXN00246,U00246,31,28-35,Other,4.8,Up to 6h,5.37,2.1,3.97,8.11,False,223,19,7.77,1.6188,High,No,Severe,1,1 - Addicted label,11.440000000000001,True,16.88,False
TXN00247,U00247,33,28-35,Other,6.1,6-8h,3.61,1.29,1.99,4.62,True,172,71,6.67,1.0934,Medium,Yes,Moderate,1,1 - Addicted label,6.890000000000001,True,12.709999999999999,False
TXN00248,U00248,29,28-35,Other,9.9,8-10h,6.0,3.9,1.05,7.46,False,88,151,12.44,1.2566,High,Yes,Moderate,1,1 - Addicted label,10.950000000000001,True,18.41,False
TXN00249,U00249,30,28-35,Other,6.19,6-8h,5.12,3.38,1.47,7.17,False,226,106,8.97,1.4491,Low,No,Moderate,1,1 - Addicted label,9.97,True,14.83,False
TXN00250,U00250,24,23-27,Other,10.53,10h+,4.96,3.88,3.48,5.29,True,29,38,11.17,1.0608,High,Yes,Moderate,1,1 - Addicted label,12.32,True,19.3,False
TXN00251,U00251,33,28-35,Other,3.01,Up to 6h,5.55,0.81,1.22,7.73,False,225,97,3.66,1.2159,Low,Yes,Moderate,1,1 - Addicted label,7.579999999999999,True,11.96,False
TXN00252,U00252,29,28-35,Other,11.65,10h+,2.55,3.77,2.68,4.95,True,97,97,12.49,1.0721,Low,No,Severe,1,1 - Addicted label,9.0,False,19.28,False
TXN00253,U00253,28,28-35,Male,4.57,Up to 6h,5.83,2.77,5.61,8.04,False,77,165,7.11,1.5558,Medium,No,Severe,1,1 - Addicted label,14.21,True,18.22,False
TXN00254,U00254,23,23-27,Female,9.56,8-10h,5.72,3.79,2.65,8.97,False,165,23,10.52,1.1004,Medium,Yes,Moderate,1,1 - Addicted label,12.16,True,21.18,False
TXN00255,U00255,22,18-22,Female,5.98,Up to 6h,0.93,1.39,2.26,7.36,False,42,178,8.3,1.388,Medium,No,None,0,0 - Not addicted label,4.58,False,15.6,False
TXN00256,U00256,24,23-27,Female,5.25,Up to 6h,0.87,1.03,1.09,4.51,True,118,127,7.58,1.4438,Low,No,Mild,0,0 - Not addicted label,2.99,False,10.85,False
TXN00257,U00257,29,28-35,Male,7.91,6-8h,1.06,1.92,5.25,7.43,False,195,72,8.82,1.115,Low,Yes,Moderate,1,1 - Addicted label,8.23,True,20.59,False
TXN00258,U00258,28,28-35,Other,5.35,Up to 6h,1.08,1.37,5.38,5.22,True,39,155,8.2,1.5327,Low,No,Mild,0,0 - Not addicted label,7.83,True,15.95,False
TXN00259,U00259,18,18-22,Female,6.88,6-8h,4.09,2.43,2.89,4.74,True,104,67,9.82,1.4273,Medium,No,Severe,1,1 - Addicted label,9.41,True,14.510000000000002,False
TXN00260,U00260,25,23-27,Male,3.86,Up to 6h,2.66,2.2,3.2,4.75,True,20,124,4.58,1.1865,High,No,None,0,0 - Not addicted label,8.06,True,11.809999999999999,False
TXN00261,U00261,18,18-22,Other,4.86,Up to 6h,4.01,3.91,3.1,5.02,True,220,116,6.54,1.3457,High,No,Moderate,1,1 - Addicted label,11.02,True,12.979999999999999,False
TXN00262,U00262,35,28-35,Other,6.49,6-8h,2.54,1.53,1.53,4.7,True,132,134,7.65,1.1787,Medium,Yes,Mild,0,0 - Not addicted label,5.6000000000000005,False,12.72,False
TXN00263,U00263,21,18-22,Other,3.77,Up to 6h,2.39,2.17,5.84,7.15,False,161,30,6.37,1.6897,High,No,Mild,0,0 - Not addicted label,10.4,True,16.759999999999998,False
TXN00264,U00264,25,23-27,Female,7.29,6-8h,0.93,3.61,4.43,6.76,True,250,147,9.79,1.3429,High,Yes,Mild,0,0 - Not addicted label,8.969999999999999,True,18.48,False
TXN00265,U00265,23,23-27,Female,11.54,10h+,1.42,0.85,1.56,4.69,True,40,126,12.54,1.0867,High,Yes,Severe,1,1 - Addicted label,3.83,False,17.79,False
TXN00266,U00266,20,18-22,Female,3.78,Up to 6h,3.56,2.21,5.21,6.84,True,243,18,6.25,1.6534,High,No,None,0,0 - Not addicted label,10.98,True,15.829999999999998,False
TXN00267,U00267,22,18-22,Female,4.33,Up to 6h,3.73,3.03,5.67,8.66,False,164,40,6.79,1.5681,High,No,Mild,0,0 - Not addicted label,12.43,True,18.66,False
TXN00268,U00268,30,28-35,Female,8.89,8-10h,3.65,1.89,1.45,6.31,True,178,170,11.09,1.2475,Medium,Yes,Severe,1,1 - Addicted label,6.99,False,16.65,False
TXN00269,U00269,25,23-27,Male,3.44,Up to 6h,3.11,1.07,2.55,6.02,True,223,92,4.72,1.3721,Medium,Yes,None,0,0 - Not addicted label,6.7299999999999995,True,12.009999999999998,False
TXN00270,U00270,27,23-27,Other,11.77,10h+,2.94,3.3,1.98,6.38,True,185,37,12.74,1.0824,Low,No,Severe,1,1 - Addicted label,8.22,False,20.13,False
TXN00271,U00271,29,28-35,Male,10.39,10h+,3.33,0.64,2.21,6.78,True,54,149,13.09,1.2599,Low,Yes,Moderate,1,1 - Addicted label,6.18,False,19.380000000000003,False
TXN00272,U00272,19,18-22,Male,5.25,Up to 6h,3.01,3.67,4.38,5.73,True,230,133,7.01,1.3352,High,Yes,None,0,0 - Not addicted label,11.059999999999999,True,15.36,False
TXN00273,U00273,29,28-35,Male,7.4,6-8h,2.95,3.84,3.11,6.98,True,108,56,9.99,1.35,Medium,Yes,Moderate,1,1 - Addicted label,9.9,True,17.490000000000002,False
TXN00274,U00274,30,28-35,Female,3.45,Up to 6h,5.2,3.12,1.68,5.5,True,77,67,4.62,1.3391,Medium,Yes,Moderate,1,1 - Addicted label,10.0,True,10.629999999999999,False
TXN00275,U00275,22,18-22,Female,8.83,8-10h,3.81,0.03,1.89,8.12,False,98,179,10.02,1.1348,Medium,No,Severe,1,1 - Addicted label,5.7299999999999995,False,18.84,False
TXN00276,U00276,24,23-27,Other,7.2,6-8h,4.22,3.3,2.68,4.96,True,150,110,9.1,1.2639,High,No,Severe,1,1 - Addicted label,10.2,True,14.84,False
TXN00277,U00277,21,18-22,Other,7.34,6-8h,2.35,1.11,2.29,5.75,True,187,91,8.31,1.1322,High,Yes,Mild,0,0 - Not addicted label,5.75,False,15.379999999999999,False
TXN00278,U00278,30,28-35,Female,8.94,8-10h,4.24,2.89,4.1,8.99,False,86,122,10.45,1.1689,High,Yes,Moderate,1,1 - Addicted label,11.23,True,22.03,False
TXN00279,U00279,25,23-27,Male,9.18,8-10h,4.01,1.9,5.67,6.11,True,96,58,11.78,1.2832,High,Yes,Severe,1,1 - Addicted label,11.58,True,20.96,False
TXN00280,U00280,33,28-35,Other,4.15,Up to 6h,1.92,3.23,4.7,5.32,True,194,100,6.29,1.5157,Low,No,None,0,0 - Not addicted label,9.850000000000001,True,14.170000000000002,False
TXN00281,U00281,27,23-27,Male,6.78,6-8h,5.38,1.49,3.72,6.59,True,50,135,7.41,1.0929,High,Yes,Severe,1,1 - Addicted label,10.59,True,17.09,False
TXN00282,U00282,34,28-35,Male,4.08,Up to 6h,4.24,2.12,2.77,8.42,False,58,50,7.06,1.7304,Medium,No,Severe,1,1 - Addicted label,9.13,True,15.27,False
TXN00283,U00283,28,28-35,Male,10.76,10h+,1.49,0.32,2.33,8.94,False,100,177,11.41,1.0604,Medium,No,Moderate,1,1 - Addicted label,4.140000000000001,False,22.03,False
TXN00284,U00284,23,23-27,Other,7.41,6-8h,4.7,0.35,3.88,7.35,False,123,124,10.32,1.3927,Medium,Yes,Moderate,1,1 - Addicted label,8.93,True,18.64,False
TXN00285,U00285,24,23-27,Female,9.58,8-10h,5.73,3.57,4.66,6.89,True,24,16,11.65,1.2161,Low,Yes,Severe,1,1 - Addicted label,13.96,True,21.13,False
